date,ticker,open,high,low,close,volume
2020-01-20,ALPHA,107.6951,107.8451,105.5827,106.6313,1477860
2020-01-20,BETA,118.0347,118.7052,117.2996,118.4205,1369369
2020-01-20,GAMMA,50.1421,51.6108,49.811,51.0841,1687067
2020-01-21,ALPHA,107.0108,107.0749,106.8099,106.8985,1534597
2020-01-21,BETA,118.709,121.0359,118.6653,120.1826,1140383
2020-01-21,GAMMA,51.1798,51.7936,50.4963,51.4294,786295
2020-01-22,ALPHA,107.0001,108.9163,106.9205,107.3973,1250755
2020-01-22,BETA,120.5671,120.9033,118.7677,119.1865,945300
2020-01-22,GAMMA,51.7823,51.7994,50.7003,50.9813,926419
2020-01-23,ALPHA,107.112,109.9903,106.4371,109.4888,1360098
2020-01-23,BETA,118.8202,119.4135,118.1502,118.9512,1022060
2020-01-23,GAMMA,50.7351,50.9849,50.079,50.7897,1206428
2020-01-24,ALPHA,109.7567,110.9429,109.2709,110.2861,1559179
2020-01-24,BETA,119.1311,119.5765,116.6115,117.0245,1577750
2020-01-24,GAMMA,50.7179,50.8709,50.4676,50.5867,1468082
2020-01-27,ALPHA,110.298,110.6259,110.0342,110.2122,1392590
2020-01-27,BETA,117.2916,119.5437,116.682,118.5903,1446865
2020-01-27,GAMMA,51.1674,51.5638,49.7215,50.045,1067273
2020-01-28,ALPHA,110.1487,110.7363,108.637,108.9396,1359064
2020-01-28,BETA,119.4461,121.1413,118.8986,119.8152,1177154
2020-01-28,GAMMA,50.1312,50.9448,49.9992,50.8418,1276233
2020-01-29,ALPHA,109.0463,109.7931,108.4538,108.8648,1059818
2020-01-29,BETA,119.2885,119.8024,116.4202,116.7631,948597
2020-01-29,GAMMA,50.6251,50.7852,49.9884,50.0491,1082811
2020-01-30,ALPHA,109.2655,109.6292,108.4884,109.0629,1237222
2020-01-30,BETA,116.1646,116.2176,114.6797,114.8976,1209141
2020-01-30,GAMMA,50.3289,50.6652,50.1165,50.5097,1277105
2020-01-31,ALPHA,109.263,109.8625,108.855,109.1403,1218452
2020-01-31,BETA,115.0392,116.3306,114.4314,115.0482,1378287
2020-01-31,GAMMA,50.5507,51.1971,49.2044,49.7269,832246
2020-02-03,ALPHA,109.0622,110.6046,108.8848,110.4281,1182189
2020-02-03,BETA,114.9345,115.751,114.5129,114.5851,881498
2020-02-03,GAMMA,49.6913,50.9075,48.7615,50.1941,748091
2020-02-04,ALPHA,110.3574,110.9729,109.0015,109.0462,938862
2020-02-04,BETA,115.114,115.7813,114.65,115.6716,1306954
2020-02-04,GAMMA,50.2203,50.5959,47.5348,48.1835,1054332
2020-02-05,ALPHA,108.3792,110.9743,108.3772,109.9486,1254277
2020-02-05,BETA,115.9618,115.9646,113.7231,114.0658,1335986
2020-02-05,GAMMA,47.9997,48.2565,47.8706,48.0866,1200087
2020-02-06,ALPHA,109.6247,110.3321,108.95,110.2591,1265868
2020-02-06,BETA,114.4029,117.3053,113.7061,116.0316,1219080
2020-02-06,GAMMA,48.098,49.2221,47.6851,49.0017,1115975
2020-02-07,ALPHA,110.2048,110.3316,107.5067,108.3441,1043249
2020-02-07,BETA,115.2522,116.0358,114.5673,115.8252,1530165
2020-02-07,GAMMA,48.8102,49.0902,48.355,48.627,1432434
2020-02-10,ALPHA,108.8979,110.0502,108.735,109.3267,829215
2020-02-10,BETA,116.5851,116.6166,115.6422,115.6584,1174132
2020-02-10,GAMMA,48.292,49.3077,48.2786,49.3044,1128857
2020-02-11,ALPHA,109.9025,110.2256,107.3713,107.7526,1265708
2020-02-11,BETA,116.2586,116.8034,114.6974,114.8529,1220591
2020-02-11,GAMMA,49.4618,52.6188,49.3562,52.5482,1265683
2020-02-12,ALPHA,107.8171,109.63,107.5297,108.5566,302105
2020-02-12,BETA,115.525,115.585,113.8677,114.9245,1450673
2020-02-12,GAMMA,53.1447,53.5001,52.5144,52.9502,1190992
2020-02-13,ALPHA,108.2927,108.39,108.2471,108.2535,1004657
2020-02-13,BETA,115.4509,116.1736,115.2497,115.3339,978690
2020-02-13,GAMMA,53.1096,53.3118,50.6918,51.0223,1228749
2020-02-14,ALPHA,108.7406,109.0264,106.6891,107.0049,1403894
2020-02-14,BETA,115.5292,115.681,112.5362,112.8941,1316538
2020-02-14,GAMMA,50.7951,51.8064,49.8253,50.6093,822855
2020-02-17,ALPHA,107.4524,108.3432,107.0837,107.8424,1017663
2020-02-17,BETA,113.7226,114.8594,113.2672,114.6301,1599520
2020-02-17,GAMMA,50.3203,51.1287,50.044,51.0119,1393374
2020-02-18,ALPHA,107.7739,110.3478,107.7571,109.2557,664751
2020-02-18,BETA,114.7662,115.0406,111.4225,112.1106,1821881
2020-02-18,GAMMA,50.5832,52.0994,50.042,51.5318,1376079
2020-02-19,ALPHA,109.2347,109.4276,108.325,109.0384,865281
2020-02-19,BETA,112.054,112.7906,111.3865,112.5592,1261218
2020-02-19,GAMMA,51.7887,51.8223,50.6871,50.7893,1361973
2020-02-20,ALPHA,108.9491,109.5668,107.7318,108.069,1058341
2020-02-20,BETA,112.4265,112.5639,110.6183,111.108,1378908
2020-02-20,GAMMA,51.2122,51.2371,50.6862,50.8093,1381489
2020-02-21,ALPHA,107.5811,109.957,107.4982,109.6266,1270897
2020-02-21,BETA,111.2142,111.9215,108.2263,108.9379,1092482
2020-02-21,GAMMA,50.6811,50.7395,48.4824,48.7821,1151293
2020-02-24,ALPHA,109.3808,110.8297,109.3763,110.4404,1923539
2020-02-24,BETA,108.46,111.0003,108.0543,110.2163,1376715
2020-02-24,GAMMA,48.7606,49.0898,48.5991,48.6848,1085433
2020-02-25,ALPHA,110.903,111.2188,109.546,110.1149,1608186
2020-02-25,BETA,111.09,111.3533,108.2747,108.7767,1307748
2020-02-25,GAMMA,48.8129,50.2274,48.5089,50.1437,808409
2020-02-26,ALPHA,109.3038,109.7142,108.3624,108.8745,1215607
2020-02-26,BETA,109.1812,109.731,106.5613,107.185,1112890
2020-02-26,GAMMA,50.0102,51.5386,49.7341,51.4419,1183251
2020-02-27,ALPHA,109.4435,109.7863,108.292,108.6054,1419459
2020-02-27,BETA,106.8824,107.424,103.8122,104.0291,912395
2020-02-27,GAMMA,51.7959,51.8378,49.8629,50.3497,1441215
2020-02-28,ALPHA,108.4051,108.9065,106.1261,107.1635,846812
2020-02-28,BETA,104.1469,104.2036,103.2419,103.5001,1050660
2020-02-28,GAMMA,50.4079,51.8946,50.1817,51.4974,1046865
2020-03-02,ALPHA,106.7753,108.9101,106.2299,108.6472,1459682
2020-03-02,BETA,103.3294,104.051,103.21,103.6726,1085376
2020-03-02,GAMMA,51.6957,52.168,51.2821,51.8712,1404235
2020-03-03,ALPHA,108.8231,108.8737,108.1321,108.6921,907817
2020-03-03,BETA,103.5094,105.2853,102.228,104.7948,650330
2020-03-03,GAMMA,52.0183,52.6873,51.8655,52.5912,1279507
2020-03-04,ALPHA,108.6715,110.1105,107.1593,109.7366,1533032
2020-03-04,BETA,105.2457,107.14,104.6889,106.7296,768121
2020-03-04,GAMMA,52.6118,54.7777,51.9492,54.3871,765043
2020-03-05,ALPHA,110.5235,110.7719,109.1706,109.1842,1398113
2020-03-05,BETA,106.5636,108.4361,106.0716,108.2274,662391
2020-03-05,GAMMA,54.2172,55.7261,54.203,55.2414,1035633
2020-03-06,ALPHA,109.4987,109.8096,107.5624,108.176,1437961
2020-03-06,BETA,108.5783,108.6792,106.3643,107.33,1103510
2020-03-06,GAMMA,55.6619,56.8471,55.3193,56.6962,1256135
2020-03-09,ALPHA,107.9175,108.9098,107.7751,108.809,589997
2020-03-09,BETA,107.7189,108.2046,106.1325,106.8805,1841454
2020-03-09,GAMMA,57.1737,57.288,55.5913,55.9887,1102776
2020-03-10,ALPHA,109.1458,109.7548,107.5832,108.1921,1011505
2020-03-10,BETA,106.875,107.296,105.0576,105.2822,1754612
2020-03-10,GAMMA,55.8744,56.2927,55.0119,56.0858,1632610
2020-03-11,ALPHA,107.7823,108.8516,107.5629,108.6201,1540912
2020-03-11,BETA,105.6939,106.644,104.3812,104.9998,1510268
2020-03-11,GAMMA,55.9313,57.152,55.5035,57.1348,668795
2020-03-12,ALPHA,109.0694,110.3828,108.481,110.2814,1597129
2020-03-12,BETA,104.7921,105.6619,103.2497,103.4778,644813
2020-03-12,GAMMA,57.1483,57.3829,56.432,57.1221,861726
2020-03-13,ALPHA,110.1217,110.4789,108.5313,108.7435,1677919
2020-03-13,BETA,104.0925,104.4978,103.3462,103.7355,981473
2020-03-13,GAMMA,56.6661,58.2492,56.6195,57.5285,1633562
2020-03-16,ALPHA,108.137,108.9139,108.0542,108.7821,1094817
2020-03-16,BETA,103.6335,105.6027,102.2858,104.2888,1423725
2020-03-16,GAMMA,57.7179,57.8945,56.02,56.0651,1630030
2020-03-17,ALPHA,108.6932,111.214,108.47,110.5158,855694
2020-03-17,BETA,104.9901,105.8336,104.5985,105.4829,1790580
2020-03-17,GAMMA,56.1413,58.1431,55.9293,57.926,1213487
2020-03-18,ALPHA,110.6143,113.3219,110.089,112.6265,1910773
2020-03-18,BETA,106.601,107.1072,106.5037,106.6816,1327655
2020-03-18,GAMMA,57.724,59.9235,57.5279,59.8503,1231820
2020-03-19,ALPHA,112.9621,113.2027,110.1035,110.1887,1302998
2020-03-19,BETA,107.0706,109.3714,107.0364,108.5813,630125
2020-03-19,GAMMA,59.4599,60.4652,59.1024,59.5567,1313890
2020-03-20,ALPHA,109.9367,111.5171,109.2839,110.829,1787569
2020-03-20,BETA,108.1692,108.8893,105.4231,105.8108,1572225
2020-03-20,GAMMA,59.311,59.6498,58.7366,58.959,1295705
2020-03-23,ALPHA,110.3952,112.7385,109.7055,112.7358,1052701
2020-03-23,BETA,105.6259,105.6739,103.665,104.2481,1823695
2020-03-23,GAMMA,59.4303,59.7241,58.0828,58.1825,966083
2020-03-24,ALPHA,112.5861,113.1644,112.2785,112.5795,1197052
2020-03-24,BETA,104.2209,105.7736,103.548,105.5728,1073368
2020-03-24,GAMMA,57.8955,58.0465,56.2097,56.2889,1566743
2020-03-25,ALPHA,112.5024,113.7254,111.8383,113.2935,744523
2020-03-25,BETA,105.2881,105.8066,105.1214,105.7413,914706
2020-03-25,GAMMA,56.372,56.6542,56.1762,56.5458,1076973
2020-03-26,ALPHA,112.6502,113.0105,111.7207,111.8685,1216228
2020-03-26,BETA,105.8712,106.2796,103.3889,103.9448,1135205
2020-03-26,GAMMA,56.5599,56.9335,55.0884,55.2146,1153119
2020-03-27,ALPHA,111.4927,111.98,110.2188,110.896,829236
2020-03-27,BETA,103.7203,103.9034,100.6461,100.7325,1076219
2020-03-27,GAMMA,55.3807,56.2923,55.2649,56.2848,574742
2020-03-30,ALPHA,110.382,111.8203,110.0818,111.8118,1928383
2020-03-30,BETA,100.9534,101.5438,98.5735,98.9816,1022559
2020-03-30,GAMMA,56.0141,56.7766,55.7223,56.5511,641830
2020-03-31,ALPHA,111.8831,112.0474,109.2744,109.6464,1294563
2020-03-31,BETA,99.6486,100.1159,96.3318,96.5019,1252051
2020-03-31,GAMMA,56.992,57.3094,56.7045,57.1295,1688457
2020-04-01,ALPHA,109.2596,110.084,109.0725,109.8779,1592840
2020-04-01,BETA,96.8424,97.6858,95.793,95.9226,1349646
2020-04-01,GAMMA,57.2064,58.4132,56.5779,57.9731,1360519
2020-04-02,ALPHA,110.4111,110.5067,108.2353,109.1846,1356928
2020-04-02,BETA,95.8067,96.5699,95.0564,95.9814,1200085
2020-04-02,GAMMA,57.7437,58.3259,56.3164,56.4726,2059360
2020-04-03,ALPHA,108.8667,109.5784,108.6408,109.1303,1505065
2020-04-03,BETA,96.0886,96.4526,94.7921,95.4412,828738
2020-04-03,GAMMA,56.2451,57.0517,55.9892,56.7843,1754850
2020-04-06,ALPHA,109.4005,109.7276,108.8476,109.0747,890386
2020-04-06,BETA,95.6095,97.0835,95.4577,96.8434,900315
2020-04-06,GAMMA,56.8485,57.1022,56.4587,56.5788,1154671
2020-04-07,ALPHA,109.0825,111.1928,108.8528,110.2218,1425337
2020-04-07,BETA,97.391,99.0144,97.27,98.2551,1443181
2020-04-07,GAMMA,56.7923,57.6249,56.367,56.6681,992779
2020-04-08,ALPHA,110.0741,110.1209,108.7754,109.3385,848916
2020-04-08,BETA,98.4646,98.5454,96.6346,97.5851,965627
2020-04-08,GAMMA,56.8211,57.2223,56.7114,57.1216,616242
2020-04-09,ALPHA,109.3104,109.4076,108.7146,109.2516,1079898
2020-04-09,BETA,97.9944,98.3933,97.0308,97.4731,1121614
2020-04-09,GAMMA,57.7019,58.0675,57.329,57.9898,1133846
2020-04-10,ALPHA,109.1995,110.2076,109.076,110.1136,579681
2020-04-10,BETA,97.9162,98.1175,96.2567,96.4116,1465699
2020-04-10,GAMMA,58.0855,58.6455,55.6246,56.3577,1194495
2020-04-13,ALPHA,109.8817,110.689,108.9694,110.238,1067132
2020-04-13,BETA,96.6606,97.6955,96.5078,97.0007,596068
2020-04-13,GAMMA,56.5,56.7331,55.1997,55.4654,1365955
2020-04-14,ALPHA,110.5545,110.6709,107.2061,108.0055,997942
2020-04-14,BETA,98.22,98.5526,95.7655,96.3327,1056120
2020-04-14,GAMMA,55.5547,56.0055,54.5358,55.25,1437188
2020-04-15,ALPHA,107.7935,109.0804,107.6184,108.9456,1161517
2020-04-15,BETA,96.3601,96.3944,94.2374,94.6732,1397659
2020-04-15,GAMMA,55.0168,55.5595,54.5013,55.251,1332182
2020-04-16,ALPHA,108.9293,109.1968,105.5622,106.9522,1136097
2020-04-16,BETA,94.1843,95.8134,93.7802,95.6268,1417841
2020-04-16,GAMMA,55.0465,56.1275,54.8338,55.3465,968736
2020-04-17,ALPHA,107.3011,107.3748,106.3403,106.459,937765
2020-04-17,BETA,96.0751,99.005,95.8333,98.9114,1060018
2020-04-17,GAMMA,55.6089,55.722,52.8909,53.0402,1394732
2020-04-20,ALPHA,106.2385,108.5017,105.7092,108.3228,1108648
2020-04-20,BETA,98.9184,99.7649,98.6262,99.3589,1493706
2020-04-20,GAMMA,53.0814,53.9058,51.3987,51.9022,963582
2020-04-21,ALPHA,108.5325,108.8585,107.8462,108.366,1254444
2020-04-21,BETA,99.4984,100.7413,98.9928,100.4378,1453882
2020-04-21,GAMMA,52.4492,52.7026,50.8041,50.99,1551038
2020-04-22,ALPHA,108.0994,108.4078,106.7084,107.2824,1678973
2020-04-22,BETA,99.7093,101.8141,99.6705,101.5407,1326100
2020-04-22,GAMMA,51.3679,51.8186,50.8147,51.7028,1283989
2020-04-23,ALPHA,107.2624,110.8087,106.8048,110.4,1682244
2020-04-23,BETA,101.6929,102.9944,101.0225,102.8692,1057647
2020-04-23,GAMMA,51.6616,52.3592,50.4054,50.4909,1173404
2020-04-24,ALPHA,110.2845,110.5592,107.74,108.576,895996
2020-04-24,BETA,102.7371,103.6049,101.5503,101.875,807131
2020-04-24,GAMMA,50.0435,51.1776,49.6262,51.0338,1371129
2020-04-27,ALPHA,109.0466,110.0159,108.8233,109.9352,738385
2020-04-27,BETA,101.8738,102.3352,99.4872,100.6098,891965
2020-04-27,GAMMA,50.8781,52.245,50.804,51.7322,1240141
2020-04-28,ALPHA,109.8572,111.1196,109.6564,109.8725,1306549
2020-04-28,BETA,100.6106,101.1467,98.5976,99.1325,1071830
2020-04-28,GAMMA,52.0569,53.1133,52.0321,52.9556,1278699
2020-04-29,ALPHA,109.3604,109.7209,107.6186,107.8698,1108090
2020-04-29,BETA,99.5409,100.207,97.3148,98.3129,1109521
2020-04-29,GAMMA,53.3664,53.7864,52.4339,53.1318,1139098
2020-04-30,ALPHA,107.511,107.656,106.5528,106.7761,1167959
2020-04-30,BETA,97.636,98.6257,97.611,98.1807,2058526
2020-04-30,GAMMA,53.3924,53.8524,52.6373,53.2979,1139298
2020-05-01,ALPHA,106.9372,107.0098,106.1451,106.549,1230899
2020-05-01,BETA,98.4609,99.2938,97.8159,97.9654,963577
2020-05-01,GAMMA,53.4981,54.5029,52.835,53.9611,610327
2020-05-04,ALPHA,106.9875,108.3253,106.5535,107.6336,1734846
2020-05-04,BETA,98.233,98.532,95.8568,96.4041,1580225
2020-05-04,GAMMA,53.7017,54.689,53.6256,54.6413,1260233
2020-05-05,ALPHA,107.6223,107.7914,106.3186,106.5252,1355997
2020-05-05,BETA,97.0159,97.7093,94.8407,95.3552,1172618
2020-05-05,GAMMA,54.7995,55.2569,53.68,54.189,881780
2020-05-06,ALPHA,106.9866,107.3899,105.7191,105.7835,1507077
2020-05-06,BETA,94.6818,97.9536,94.314,97.221,1487178
2020-05-06,GAMMA,54.4461,54.5037,53.3668,53.6097,1948403
2020-05-07,ALPHA,105.6045,108.471,105.5023,108.0989,725266
2020-05-07,BETA,97.6605,98.0637,96.6843,96.7961,974898
2020-05-07,GAMMA,54.0654,54.457,53.467,53.6715,1528901
2020-05-08,ALPHA,107.6691,107.9075,106.8101,107.0063,1208384
2020-05-08,BETA,96.9863,97.5549,95.5745,95.7153,1394111
2020-05-08,GAMMA,53.4365,53.5926,52.7077,53.1871,1183837
2020-05-11,ALPHA,107.1555,109.8202,107.0407,108.553,1436775
2020-05-11,BETA,95.833,96.2258,95.4377,95.7737,1153457
2020-05-11,GAMMA,53.2613,53.8093,52.6252,53.1046,952619
2020-05-12,ALPHA,109.0927,109.2745,108.6856,109.0913,1688721
2020-05-12,BETA,95.4525,96.1655,95.0676,96.062,978897
2020-05-12,GAMMA,53.7679,53.9108,53.215,53.3209,1402673
2020-05-13,ALPHA,109.0643,109.3063,108.0629,108.27,937426
2020-05-13,BETA,95.3737,96.4946,94.1775,95.2721,799385
2020-05-13,GAMMA,52.9833,55.1995,52.7602,55.1289,1503472
2020-05-14,ALPHA,108.1879,111.3391,107.9459,110.496,1137873
2020-05-14,BETA,94.9952,97.0643,94.3765,95.9441,1128866
2020-05-14,GAMMA,56.0258,56.6063,54.7962,54.9679,1193128
2020-05-15,ALPHA,110.4209,111.9501,110.0711,111.5091,1281801
2020-05-15,BETA,96.2878,96.9692,93.7899,94.7306,1056897
2020-05-15,GAMMA,55.1289,55.8754,54.8041,55.659,996852
2020-05-18,ALPHA,111.5415,112.6493,110.4647,110.7366,1145906
2020-05-18,BETA,94.496,95.9106,94.2813,94.9371,1387200
2020-05-18,GAMMA,55.6779,55.7296,54.6399,54.6506,1352320
2020-05-19,ALPHA,110.3735,110.8026,110.1222,110.1564,1646117
2020-05-19,BETA,94.9372,97.7929,94.537,97.0351,1203301
2020-05-19,GAMMA,54.2291,55.364,53.9304,55.1641,1185224
2020-05-20,ALPHA,110.056,110.5291,108.3463,108.506,1171872
2020-05-20,BETA,96.9196,97.3058,96.2548,96.4352,1513040
2020-05-20,GAMMA,54.772,57.6533,54.5266,56.7552,1513059
2020-05-21,ALPHA,108.5107,108.559,106.9723,108.0114,985265
2020-05-21,BETA,96.1232,96.4764,95.932,96.3942,759685
2020-05-21,GAMMA,56.9464,57.0315,55.0919,55.5508,1645476
2020-05-22,ALPHA,108.4716,108.8642,105.3715,105.7382,1441463
2020-05-22,BETA,96.1013,96.3419,94.8305,94.8919,1441745
2020-05-22,GAMMA,55.4316,57.275,55.267,56.7303,1079336
2020-05-25,ALPHA,105.5208,109.2496,105.3525,108.6286,1128990
2020-05-25,BETA,94.8042,95.1197,94.0624,94.8718,1031261
2020-05-25,GAMMA,56.8703,57.0397,55.517,55.6963,1249413
2020-05-26,ALPHA,108.4293,108.6177,106.2568,107.3506,1359138
2020-05-26,BETA,94.5643,95.4109,94.4895,95.0966,1294817
2020-05-26,GAMMA,55.8486,57.3551,55.7106,56.9608,1303171
2020-05-27,ALPHA,107.5133,107.7116,105.6018,107.0136,702814
2020-05-27,BETA,95.7109,95.8331,95.3832,95.4754,1579657
2020-05-27,GAMMA,56.5895,56.7932,55.5138,55.7156,1197907
2020-05-28,ALPHA,107.2626,108.3757,105.4954,105.9581,1748764
2020-05-28,BETA,95.1099,95.6321,94.2771,94.4765,1536102
2020-05-28,GAMMA,55.6201,56.1815,54.6236,54.9897,1093613
2020-05-29,ALPHA,106.4103,106.4456,103.902,104.9316,1734595
2020-05-29,BETA,94.3993,95.6707,94.342,95.2158,1131888
2020-05-29,GAMMA,54.9531,55.7364,54.7953,55.6665,1031491
2020-06-01,ALPHA,105.9482,106.4723,104.0821,104.2259,1742370
2020-06-01,BETA,95.4225,95.9343,93.7002,94.1219,888551
2020-06-01,GAMMA,55.8452,56.8754,55.4512,56.1334,1399457
2020-06-02,ALPHA,104.0053,104.0651,103.2193,103.4252,1316154
2020-06-02,BETA,93.8129,93.957,92.0334,92.1949,1414116
2020-06-02,GAMMA,55.8104,56.7243,55.2963,55.4918,1074673
2020-06-03,ALPHA,103.4924,103.7827,101.9391,102.6182,1298448
2020-06-03,BETA,92.6855,93.0926,91.8526,91.9073,971113
2020-06-03,GAMMA,55.7092,56.335,55.3145,56.226,1195989
2020-06-04,ALPHA,102.6278,102.908,100.6573,101.2449,697373
2020-06-04,BETA,91.7824,92.5416,91.0619,91.3348,548998
2020-06-04,GAMMA,56.1737,56.4144,56.1427,56.289,1253519
2020-06-05,ALPHA,100.8889,102.4792,100.5466,101.9088,1265799
2020-06-05,BETA,92.1124,92.7605,91.3204,92.2572,1268796
2020-06-05,GAMMA,56.6084,57.4158,55.9672,56.8164,1009372
2020-06-08,ALPHA,101.7955,102.8204,101.7733,102.5156,1419361
2020-06-08,BETA,91.9535,94.3972,91.6718,93.66,1338929
2020-06-08,GAMMA,56.9421,57.311,56.7231,56.8282,1026100
2020-06-09,ALPHA,101.6762,102.8546,100.9973,102.6227,1635762
2020-06-09,BETA,93.792,93.8463,93.144,93.4835,1261490
2020-06-09,GAMMA,56.6834,58.2286,56.286,57.9269,1135091
2020-06-10,ALPHA,102.58,102.9334,102.2954,102.7818,1373711
2020-06-10,BETA,94.1657,95.0848,93.8191,94.0823,976611
2020-06-10,GAMMA,57.7984,61.4387,57.0403,60.578,1088366
2020-06-11,ALPHA,103.0062,103.565,101.2886,101.716,1143947
2020-06-11,BETA,94.7463,95.5228,94.544,94.9351,1580701
2020-06-11,GAMMA,60.499,61.9952,60.3926,61.7188,1505143
2020-06-12,ALPHA,101.9586,102.4646,101.7214,102.2754,1060834
2020-06-12,BETA,95.4587,96.7568,95.4337,96.5263,986383
2020-06-12,GAMMA,61.5702,63.2926,61.2472,63.2005,1185115
2020-06-15,ALPHA,102.4202,102.7585,101.8054,102.7497,873003
2020-06-15,BETA,96.167,96.7245,96.1248,96.6719,774544
2020-06-15,GAMMA,64.0074,64.7307,62.2438,62.3702,1303361
2020-06-16,ALPHA,102.3357,103.6137,102.1732,103.5106,1019331
2020-06-16,BETA,96.4298,97.4819,94.2866,96.75,1086317
2020-06-16,GAMMA,62.3725,63.6536,61.9873,63.0971,1253568
2020-06-17,ALPHA,104.0832,104.2155,103.4476,103.5824,757988
2020-06-17,BETA,96.1075,96.744,94.954,95.0158,1903089
2020-06-17,GAMMA,62.9997,64.076,62.8765,63.8987,1581362
2020-06-18,ALPHA,103.971,104.486,103.4376,104.2075,1342979
2020-06-18,BETA,95.0481,95.1835,94.0809,94.5841,1146044
2020-06-18,GAMMA,64.222,64.9105,62.5253,63.0024,1094827
2020-06-19,ALPHA,104.192,104.4326,102.4293,102.7553,1052077
2020-06-19,BETA,95.1874,95.9478,94.9526,95.4074,1542893
2020-06-19,GAMMA,62.6066,62.8938,61.5078,62.4675,1399426
2020-06-22,ALPHA,102.8794,103.4549,102.2704,102.7248,1393895
2020-06-22,BETA,94.2101,95.3084,93.3908,94.4589,1545718
2020-06-22,GAMMA,62.6235,62.7806,62.1724,62.6443,1469012
2020-06-23,ALPHA,102.3772,103.7136,102.3358,103.2136,1512475
2020-06-23,BETA,93.978,94.0087,93.1859,93.6497,1439512
2020-06-23,GAMMA,63.2353,64.7434,62.6365,64.5331,1563051
2020-06-24,ALPHA,103.4047,104.3889,102.7397,103.7037,1535965
2020-06-24,BETA,93.8523,93.9545,92.151,92.5974,1025112
2020-06-24,GAMMA,64.1056,66.0897,63.7201,65.0151,843062
2020-06-25,ALPHA,103.2541,104.1082,103.1369,103.7057,2085439
2020-06-25,BETA,92.3213,92.7508,90.5832,92.6798,1141210
2020-06-25,GAMMA,65.193,65.6144,64.6059,65.4582,1208166
2020-06-26,ALPHA,103.8243,105.243,103.7182,105.1731,1169204
2020-06-26,BETA,92.8462,94.2043,92.2939,93.2929,1222212
2020-06-26,GAMMA,65.2074,65.7803,64.7944,64.9617,759421
2020-06-29,ALPHA,105.495,105.6226,102.2955,103.5506,1009343
2020-06-29,BETA,93.9425,95.1207,92.84,93.1308,1324258
2020-06-29,GAMMA,65.2537,66.3203,64.8876,65.0488,988958
2020-06-30,ALPHA,103.8858,103.9059,101.9762,102.648,722544
2020-06-30,BETA,93.1325,93.528,92.3638,93.3086,1461721
2020-06-30,GAMMA,65.1494,65.1999,64.4897,64.7721,725048
2020-07-01,ALPHA,103.0095,103.3065,101.0017,101.4744,1041998
2020-07-01,BETA,93.0527,93.5977,91.1568,91.3642,989798
2020-07-01,GAMMA,64.8201,66.0803,64.0464,65.6456,1354581
2020-07-02,ALPHA,101.655,102.1551,99.964,100.6669,1112767
2020-07-02,BETA,91.1872,93.7063,90.3263,93.2935,1430205
2020-07-02,GAMMA,65.8593,66.7732,63.263,64.5066,1480861
2020-07-03,ALPHA,100.6942,101.0922,100.6411,100.7229,1026058
2020-07-03,BETA,93.3918,94.6284,92.9124,94.0453,1181183
2020-07-03,GAMMA,64.5701,65.8568,64.2703,65.0183,967873
2020-07-06,ALPHA,100.1164,100.2799,99.525,99.5313,1476517
2020-07-06,BETA,93.5081,94.1952,91.5852,92.8068,1359128
2020-07-06,GAMMA,64.719,64.8247,64.2802,64.7937,1103406
2020-07-07,ALPHA,100.2945,100.3283,98.9466,99.1575,1314178
2020-07-07,BETA,91.7917,93.9646,91.4746,93.4578,895364
2020-07-07,GAMMA,65.2753,66.1458,64.4269,64.7518,1797984
2020-07-08,ALPHA,99.2259,100.1271,97.8466,98.1385,1220003
2020-07-08,BETA,93.4084,93.7964,93.0559,93.2606,1089184
2020-07-08,GAMMA,64.6753,66.1598,64.5675,65.6878,1090136
2020-07-09,ALPHA,98.1886,98.9566,97.8004,98.4051,1669927
2020-07-09,BETA,92.8067,93.8472,92.1211,93.6122,898482
2020-07-09,GAMMA,65.7791,66.0236,64.0952,64.1641,1113660
2020-07-10,ALPHA,98.2111,99.1632,98.0349,98.9798,1786345
2020-07-10,BETA,94.3768,95.7632,92.6241,94.3068,1339817
2020-07-10,GAMMA,64.1169,64.2834,62.0748,62.7626,1122479
2020-07-13,ALPHA,99.1141,100.4264,98.3362,100.2283,1169535
2020-07-13,BETA,94.634,95.1517,90.7858,91.3826,1093506
2020-07-13,GAMMA,62.6763,62.8786,60.9765,61.342,704455
2020-07-14,ALPHA,99.8247,100.2035,99.1495,99.3086,1429620
2020-07-14,BETA,90.4438,93.3988,89.9846,93.249,1061256
2020-07-14,GAMMA,61.3727,61.6663,61.0159,61.619,700410
2020-07-15,ALPHA,99.6858,100.4134,99.3211,100.3459,1877794
2020-07-15,BETA,93.5881,93.9408,91.3029,91.3752,1641320
2020-07-15,GAMMA,61.8259,63.2914,61.5261,62.976,1100799
2020-07-16,ALPHA,100.8767,102.0647,100.5474,101.3908,974665
2020-07-16,BETA,91.6809,92.5506,91.2276,91.8321,1253661
2020-07-16,GAMMA,62.7076,64.2207,61.4873,61.6361,1025719
2020-07-17,ALPHA,101.4155,102.0369,98.2138,98.4457,1258632
2020-07-17,BETA,91.89,91.969,89.8686,90.2687,1482390
2020-07-17,GAMMA,61.5514,61.7802,61.3131,61.4813,1581932
2020-07-20,ALPHA,98.286,98.4094,97.0469,97.5602,1552209
2020-07-20,BETA,90.4436,91.0822,89.8026,90.1862,1384888
